date,maxTemp,minTemp,rainfall,morningHumidity,eveningHumidity
2008-03-31,28.0,9.5,0.0,61.9,73.3
2008-04-01,25.5,11.5,0.2,69.5,93.3
2008-04-02,25.1,9.4,8.6,84.9,79.1
2008-04-03,25.5,9.6,3.5,76.7,67.5
2008-04-04,27.0,11.2,0.0,91.8,85.2
2008-04-05,24.5,10.7,13.1,76.4,71.3
2008-04-06,22.5,13.2,0.0,78.5,92.9
2008-04-07,25.0,7.6,1.6,79.7,67.2
2008-04-08,28.4,10.0,0.0,74.1,65.2
2008-04-09,29.3,11.2,0.0,78.6,51.2
2008-04-10,30.3,12.4,0.0,72.7,60.5
2008-04-11,29.4,13.6,0.0,71.4,68.3
2008-04-12,28.5,14.4,1.4,82.5,100.0
2008-04-13,29.6,10.2,11.0,72.3,58.0
2008-04-14,29.0,10.6,0.7,64.4,38.0
2008-04-15,29.5,12.0,0.0,71.8,37.5
2008-04-16,29.7,12.8,0.0,63.5,34.1
2008-04-17,29.5,11.0,3.1,68.8,28.9
2008-04-18,31.1,13.0,0.0,51.5,24.7
2008-04-19,32.0,12.2,0.0,54.5,28.2
2008-04-20,31.5,11.8,0.0,55.1,33.1
2008-04-21,31.5,11.8,0.0,56.2,50.7
2008-04-22,30.7,13.8,0.0,72.5,54.6
2008-04-23,30.7,15.5,0.0,75.5,46.4
2008-04-24,32.0,16.8,0.0,73.9,43.2
2008-04-25,31.5,15.0,0.0,65.5,46.6
2008-04-26,32.1,15.5,0.0,67.5,25.9
2008-04-27,31.3,14.4,0.0,55.8,50.8
2008-04-28,32.9,13.2,0.5,59.4,51.8
2008-04-29,30.3,15.3,0.0,56.8,60.3
2008-04-30,32.0,15.4,0.0,71.0,47.9
2008-05-01,31.8,13.4,2.4,72.8,38.3
2008-05-02,31.0,12.2,5.8,80.7,28.6
2008-05-03,30.7,13.0,0.0,55.9,62.5
2008-05-04,26.0,17.5,0.0,69.8,52.9
2008-05-05,28.0,14.0,3.7,77.0,81.9
2008-05-06,29.0,14.0,26.6,92.3,63.6
2008-05-07,30.4,13.6,3.2,72.5,55.8
2008-05-08,28.6,15.0,0.0,71.3,63.5
2008-05-09,30.0,13.9,0.0,65.5,60.1
2008-05-10,27.2,14.0,11.4,82.0,64.3
2008-05-11,28.6,15.0,0.0,67.8,61.5
2008-05-12,29.5,15.4,0.0,67.8,51.2
2008-05-13,30.0,15.0,0.0,60.1,52.9
2008-05-14,30.3,14.6,0.0,75.8,57.9
2008-05-15,30.0,15.6,0.0,70.4,45.5
2008-05-16,30.2,16.7,0.0,79.4,57.7
2008-05-17,29.3,16.5,30.8,90.5,78.7
2008-05-18,27.9,16.2,0.0,69.2,49.0
2008-05-19,29.2,16.0,0.0,78.8,51.9
2008-05-20,24.2,13.3,2.4,68.2,75.0
2008-05-21,28.0,15.3,0.4,67.8,81.6
2008-05-22,27.5,14.4,6.7,74.6,67.8
2008-05-23,24.0,16.7,0.2,86.5,71.1
2008-05-24,25.7,17.0,4.0,73.8,60.9
2008-05-25,27.2,18.2,0.0,75.1,66.4
2008-05-26,28.8,16.8,2.0,89.2,61.0
2008-05-27,30.5,16.6,0.3,72.5,50.5
2008-05-28,31.3,17.0,0.0,69.0,52.1
2008-05-29,31.0,17.3,0.0,64.8,42.8
2008-05-30,31.8,17.3,0.0,63.4,40.3
2008-05-31,31.5,15.5,0.0,59.7,56.1
2008-06-01,32.2,16.2,0.0,65.7,43.5
2008-06-02,31.5,17.5,0.0,66.6,43.2
2008-06-03,31.5,18.7,0.8,80.0,55.4
2008-06-04,29.5,18.5,11.0,77.9,58.0
2008-06-05,28.5,16.2,0.0,77.9,89.6
2008-06-06,27.5,19.1,7.2,72.3,76.3
2008-06-07,28.5,19.6,0.0,77.4,66.6
2008-06-08,28.0,19.8,1.4,83.4,88.3
2008-06-09,29.0,19.6,11.3,89.8,84.3
2008-06-10,28.9,20.2,5.4,82.3,77.0
2008-06-11,28.7,20.0,5.7,88.4,73.3
2008-06-12,30.7,20.2,2.5,70.1,72.9
2008-06-13,29.0,21.2,0.0,72.8,83.9
2008-06-14,29.0,20.7,60.9,83.7,85.2
2008-06-15,26.1,19.7,30.0,84.9,72.8
2008-06-16,30.8,19.6,1.0,98.3,79.2
2008-06-17,29.4,19.4,1.4,71.5,68.8
2008-06-18,29.5,20.9,0.0,85.4,73.1
2008-06-19,26.7,20.5,14.4,83.6,85.4
2008-06-20,25.5,19.9,3.5,91.3,81.3
2008-06-21,30.0,16.7,3.5,67.4,75.4
2008-06-22,30.7,20.2,3.1,88.3,86.6
2008-06-23,29.8,20.2,15.4,92.1,86.7
2008-06-24,30.9,19.0,4.6,70.0,69.1
2008-06-25,30.6,19.6,8.5,81.5,84.1
2008-06-26,31.0,21.2,11.2,81.4,86.4
2008-06-27,28.8,21.5,13.0,96.5,75.0
2008-06-28,30.4,21.0,0.0,68.3,73.2
2008-06-29,27.8,20.0,19.1,94.7,80.7
2008-06-30,28.8,20.4,2.8,83.6,81.3
2008-07-01,30.2,20.2,9.0,96.6,73.9
2008-07-02,29.3,20.6,1.1,90.2,76.4
2008-07-03,29.6,20.0,0.0,72.8,79.8
2008-07-04,29.5,20.8,0.0,75.9,80.9
2008-07-05,30.2,20.6,2.3,75.5,93.4
2008-07-06,29.9,19.9,9.5,73.8,78.4
2008-07-07,29.2,20.0,0.0,79.8,81.1
2008-07-08,31.4,18.8,25.7,76.3,64.2
2008-07-09,30.0,19.8,2.5,76.2,82.7
2008-07-10,29.7,20.8,0.4,78.3,73.7
2008-07-11,28.7,20.6,0.2,77.8,88.5
2008-07-12,29.6,19.7,48.3,87.6,88.4
2008-07-13,26.5,20.0,6.8,83.9,78.0
2008-07-14,30.5,20.2,4.8,79.5,80.2
2008-07-15,28.0,19.6,23.7,88.3,83.9
2008-07-16,29.5,20.5,8.4,88.4,83.9
2008-07-17,29.5,21.0,2.8,76.8,84.2
2008-07-18,29.7,20.7,1.6,87.0,84.3
2008-07-19,29.2,20.3,10.2,87.6,86.3
2008-07-20,27.5,20.8,13.3,83.9,82.2
2008-07-21,28.7,20.5,2.4,84.0,73.5
2008-07-22,28.6,20.2,4.1,82.3,79.8
2008-07-23,24.7,20.4,1.5,89.8,79.6
2008-07-24,27.6,20.4,7.7,91.4,76.9
2008-07-25,30.0,19.4,0.0,76.7,70.1
2008-07-26,29.5,20.7,0.0,83.0,69.9
2008-07-27,30.4,20.5,17.9,89.9,71.3
2008-07-28,29.9,19.6,23.0,91.4,75.6
2008-07-29,31.0,20.6,5.5,76.0,77.4
2008-07-30,29.0,20.7,17.4,85.4,82.4
2008-07-31,29.7,21.3,5.3,93.2,83.9
2008-08-01,31.5,20.8,0.6,86.8,87.1
2008-08-02,30.5,19.6,5.4,85.0,91.5
2008-08-03,29.3,20.0,26.1,93.1,95.7
2008-08-04,28.8,19.5,13.8,94.6,76.6
2008-08-05,30.7,19.6,1.0,78.2,78.3
2008-08-06,30.4,19.8,6.8,79.4,77.0
2008-08-07,28.5,20.2,29.6,89.3,71.7
2008-08-08,31.5,20.3,13.5,82.5,71.9
2008-08-09,32.5,21.0,0.0,72.7,85.5
2008-08-10,31.3,20.2,29.1,77.1,89.1
2008-08-11,31.1,20.9,10.9,87.2,74.7
2008-08-12,30.8,20.2,0.0,82.7,77.8
2008-08-13,28.3,19.7,18.3,86.9,77.2
2008-08-14,29.4,20.2,11.4,78.1,81.9
2008-08-15,29.5,20.1,1.1,75.3,87.0
2008-08-16,28.0,20.0,1.7,85.2,76.9
2008-08-17,28.5,19.3,0.0,83.6,73.3
2008-08-18,29.5,19.4,0.0,70.4,79.7
2008-08-19,28.8,20.6,6.5,86.9,77.1
2008-08-20,29.8,20.2,1.5,82.2,80.0
2008-08-21,30.9,19.9,11.6,83.0,74.3
2008-08-22,29.4,20.6,0.2,82.2,79.6
2008-08-23,29.2,20.5,0.0,77.6,71.1
2008-08-24,28.8,20.4,15.0,89.1,78.4
2008-08-25,31.0,19.4,0.0,71.6,74.5
2008-08-26,25.5,21.0,5.4,93.0,81.0
2008-08-27,26.6,19.6,12.1,94.6,75.5
2008-08-28,27.3,20.5,2.5,93.1,81.0
2008-08-29,29.0,20.6,3.8,85.0,85.5
2008-08-30,29.5,19.4,8.1,80.6,77.5
2008-08-31,27.2,19.3,4.8,96.4,76.1
2008-09-01,30.5,19.2,0.9,86.2,68.6
2008-09-02,31.5,19.0,0.0,86.4,73.5
2008-09-03,29.6,19.2,0.0,89.9,71.0
2008-09-04,30.4,19.0,1.0,78.1,69.8
2008-09-05,29.0,17.6,2.0,84.3,67.6
2008-09-06,27.0,19.0,0.0,81.5,62.5
2008-09-07,29.0,18.6,1.0,75.8,75.6
2008-09-08,30.5,18.0,1.2,84.7,83.5
2008-09-09,29.8,19.5,4.0,83.3,76.9
2008-09-10,30.7,20.2,0.0,85.1,70.1
2008-09-11,30.6,18.2,37.4,86.6,69.8
2008-09-12,29.4,18.6,84.3,88.0,91.4
2008-09-13,30.2,18.8,41.3,76.1,77.1
2008-09-14,29.8,18.8,32.8,94.6,67.6
2008-09-15,30.0,18.8,9.0,86.2,57.1
2008-09-16,30.2,19.6,0.0,71.9,72.6
2008-09-17,31.0,19.2,0.0,79.7,64.4
2008-09-18,30.0,19.6,3.6,84.9,66.2
2008-09-19,29.5,19.5,0.0,73.3,69.7
2008-09-20,26.9,19.2,0.0,87.9,85.2
2008-09-21,29.7,18.5,0.0,92.8,73.1
2008-09-22,27.9,19.0,7.7,83.6,76.0
2008-09-23,29.6,17.0,0.0,92.0,80.3
2008-09-24,24.2,18.0,0.0,92.0,94.4
2008-09-25,26.6,18.2,27.9,98.1,89.8
2008-09-26,31.7,18.4,2.5,82.3,66.7
2008-09-27,31.9,17.6,0.0,84.5,64.4
2008-09-28,29.5,18.0,0.0,96.4,93.0
2008-09-29,25.8,18.6,30.5,91.2,91.0
2008-09-30,30.4,16.6,4.2,86.0,69.7
2008-10-01,29.7,16.0,0.0,90.8,69.7
2008-10-02,31.1,16.3,0.0,76.4,74.4
2008-10-03,30.5,18.0,0.0,84.7,72.4
2008-10-04,30.7,16.6,0.0,80.8,86.9
2008-10-05,30.9,17.0,0.0,84.7,83.6
2008-10-06,27.9,14.8,0.0,81.2,81.9
2008-10-07,29.0,16.7,5.6,83.5,90.0
2008-10-08,28.6,16.8,0.0,82.7,68.3
2008-10-09,28.5,15.0,0.0,92.3,68.6
2008-10-10,29.6,13.7,0.0,82.3,75.4
2008-10-11,26.8,14.1,0.0,82.3,71.3
2008-10-12,29.6,14.0,4.7,96.0,75.2
2008-10-13,30.2,15.0,0.0,75.8,66.8
2008-10-14,28.4,13.8,0.0,85.4,75.2
2008-10-15,26.8,13.0,0.0,86.2,73.4
2008-10-16,29.2,13.6,0.0,83.8,70.1
2008-10-17,28.2,13.0,0.0,88.6,73.3
2008-10-18,29.1,13.1,0.0,79.2,67.5
2008-10-19,28.0,12.5,0.0,78.4,61.0
2008-10-20,28.6,12.0,0.0,90.4,65.4
2008-10-21,28.7,10.0,0.0,86.3,65.7
2008-10-22,27.6,11.2,0.0,91.8,73.9
2008-10-23,27.2,11.7,0.0,77.7,65.9
2008-10-24,26.7,11.0,0.0,76.6,66.7
2008-10-25,27.4,11.4,0.0,80.3,66.4
2008-10-26,27.1,12.2,0.0,80.6,63.3
2008-10-27,24.3,11.0,0.0,84.4,88.5
2008-10-28,25.7,11.8,0.0,80.4,83.7
2008-10-29,27.2,11.2,0.0,97.9,73.0
2008-10-30,27.7,11.4,0.0,87.9,71.7
2008-10-31,28.0,11.3,0.0,86.4,66.7
2008-11-01,28.5,11.3,0.0,81.1,66.7
2008-11-02,30.0,11.1,0.0,93.9,66.2
2008-11-03,28.5,10.6,0.0,79.3,83.0
2008-11-04,27.2,13.4,0.0,78.2,70.4
2008-11-05,25.7,9.6,0.0,83.9,64.4
2008-11-06,26.8,9.4,0.0,89.3,65.5
2008-11-07,27.8,9.2,0.0,85.9,79.3
2008-11-08,28.0,9.2,0.0,85.6,65.9
2008-11-09,28.5,8.3,0.0,93.3,62.4
2008-11-10,28.3,8.2,0.0,97.7,65.3
2008-11-11,26.6,9.4,0.0,95.7,71.6
2008-11-12,24.3,12.5,0.0,83.6,72.9
2008-11-13,21.1,11.2,0.0,95.6,76.5
2008-11-14,24.0,10.6,0.0,89.2,74.8
2008-11-15,23.6,8.0,0.0,97.6,69.6
2008-11-16,22.5,7.5,0.0,90.1,75.1
2008-11-17,23.6,5.5,0.0,95.0,79.7
2008-11-18,24.0,7.8,0.0,84.4,72.1
2008-11-19,24.3,8.7,0.0,92.2,70.5
2008-11-20,25.5,9.4,0.0,86.8,68.7
2008-11-21,24.2,7.5,0.0,97.6,72.9
2008-11-22,24.4,6.2,0.0,97.4,66.1
2008-11-23,23.2,8.0,0.0,93.0,87.4
2008-11-24,23.1,8.0,0.0,100.0,68.2
2008-11-25,23.7,8.5,0.0,88.3,69.1
2008-11-26,23.1,6.8,0.0,97.5,64.5
2008-11-27,25.0,6.5,0.0,95.1,56.6
2008-11-28,24.2,6.2,0.0,97.5,58.6
2008-11-29,24.4,5.8,0.0,97.4,76.1
2008-11-30,24.8,5.3,0.0,97.4,79.9
2008-12-01,23.6,5.7,0.0,96.2,70.8
2008-12-02,23.4,7.8,0.0,97.6,70.9
2008-12-03,23.5,6.2,0.0,97.5,70.1
2008-12-04,23.6,6.5,0.0,95.2,70.9
2008-12-05,23.5,7.7,0.0,97.6,75.8
2008-12-06,24.5,6.5,0.0,97.5,67.7
2008-12-07,23.5,8.1,0.0,91.9,72.1
2008-12-08,21.5,11.8,0.0,87.0,80.2
2008-12-09,23.9,6.6,0.0,98.7,72.6
2008-12-10,23.5,5.8,0.0,98.7,74.9
2008-12-11,22.6,7.5,0.0,100.0,67.7
2008-12-12,22.5,6.5,0.0,85.4,58.8
2008-12-13,21.8,3.3,0.0,98.6,56.3
2008-12-14,23.3,2.9,0.0,97.1,70.9
2008-12-15,22.4,3.5,0.0,97.3,87.0
2008-12-16,22.6,5.0,0.0,97.2,66.3
2008-12-17,23.6,3.7,0.0,95.8,70.2
2008-12-18,22.7,4.4,0.0,97.2,67.8
2008-12-19,23.5,5.6,0.0,94.8,75.8
2008-12-20,20.1,6.5,0.0,97.4,75.5
2008-12-21,22.0,6.4,0.0,97.3,68.5
2008-12-22,21.9,6.0,0.0,96.0,75.8
2008-12-23,21.0,8.1,0.0,97.5,75.4
2008-12-24,21.6,6.0,0.0,97.3,72.1
2008-12-25,22.6,7.5,0.0,91.6,67.7
2008-12-26,16.6,8.0,0.0,90.3,81.4
2008-12-27,20.3,4.6,0.0,97.2,72.2
2008-12-28,20.6,3.4,0.0,97.1,77.7
2008-12-29,20.4,2.8,0.0,97.0,71.2
2008-12-30,20.7,5.1,0.0,97.1,78.1
2008-12-31,19.7,6.4,0.0,90.0,73.6
2009-01-01,19.8,4.8,0.0,100.0,63.3
2009-01-02,19.2,1.8,0.0,100.0,68.1
2009-01-03,20.6,2.0,0.0,96.8,68.1
2009-01-04,20.5,3.0,0.0,100.0,67.1
2009-01-05,18.8,3.2,0.0,100.0,70.3
2009-01-06,20.6,1.5,0.0,98.3,64.1
2009-01-07,21.0,1.2,0.0,90.5,54.6
2009-01-08,20.4,1.0,0.0,93.5,55.7
2009-01-09,22.2,1.8,0.0,96.9,55.7
2009-01-10,21.5,1.7,0.0,97.0,55.3
2009-01-11,22.3,1.7,0.0,96.7,60.9
2009-01-12,21.4,2.2,0.0,96.9,68.2
2009-01-13,21.0,4.0,0.0,100.0,66.7
2009-01-14,21.6,4.0,0.0,94.2,70.1
2009-01-15,21.9,3.0,0.0,94.0,66.7
2009-01-16,22.9,4.6,0.0,90.5,74.5
2009-01-17,23.1,4.4,0.0,100.0,64.3
2009-01-18,23.6,4.6,0.0,100.0,72.1
2009-01-19,24.1,2.8,0.0,100.0,58.2
2009-01-20,24.6,3.2,0.0,94.1,63.6
2009-01-21,22.8,7.0,0.0,90.3,68.0
2009-01-22,23.6,5.5,0.0,97.3,62.7
2009-01-23,24.8,5.8,0.0,100.0,65.5
2009-01-24,23.5,6.5,0.0,97.6,58.3
2009-01-25,22.7,9.6,0.0,97.6,69.2
2009-01-26,24.2,6.4,0.0,98.8,47.5
2009-01-27,25.7,4.5,0.0,89.5,39.4
2009-01-28,25.8,2.7,0.0,91.4,53.9
2009-01-29,23.5,3.5,0.0,91.2,62.8
2009-01-30,25.5,4.2,0.0,100.0,48.6
2009-01-31,25.2,3.2,0.0,97.2,63.2
2009-02-01,24.3,3.5,0.0,95.6,51.2
2009-02-02,22.4,6.4,0.0,97.4,65.1
2009-02-03,22.2,5.4,0.0,100.0,70.2
2009-02-04,23.0,5.6,0.0,87.0,80.2
2009-02-05,23.8,5.0,0.0,100.0,59.2
2009-02-06,24.8,5.6,0.0,97.2,63.6
2009-02-07,24.4,4.3,0.0,96.0,51.3
2009-02-08,25.6,5.8,0.0,94.8,66.6
2009-02-09,25.2,6.0,0.0,96.3,64.0
2009-02-10,26.5,6.5,0.0,97.4,60.3
2009-02-11,20.5,6.4,0.0,95.0,54.7
2009-02-12,26.0,4.8,0.0,94.4,48.8
2009-02-13,26.4,5.4,0.0,91.9,60.9
2009-02-14,28.3,6.6,0.0,96.3,60.2
2009-02-15,27.5,5.5,0.0,97.3,55.8
2009-02-16,26.8,5.5,0.0,94.7,58.2
2009-02-17,27.2,6.0,0.0,94.9,38.9
2009-02-18,28.5,6.5,0.0,92.7,52.6
2009-02-19,28.2,6.6,0.0,91.4,54.7
2009-02-20,28.6,6.6,0.0,88.0,57.0
2009-02-21,26.3,6.2,0.0,90.0,32.3
2009-02-22,27.0,5.7,0.0,82.4,37.0
2009-02-23,26.0,8.0,0.0,79.1,36.9
2009-02-24,26.2,7.2,0.0,91.6,52.0
2009-02-25,25.7,7.5,0.0,87.7,39.0
2009-02-26,28.2,6.8,0.0,82.8,42.9
2009-02-27,27.5,6.0,0.0,78.9,31.2
2009-02-28,25.2,5.0,0.0,75.8,46.3
2009-03-01,25.2,4.5,0.0,72.4,42.3
2009-03-02,23.1,6.6,0.0,87.4,67.6
2009-03-03,25.7,8.7,0.0,68.3,46.5
2009-03-04,28.3,7.0,0.0,74.5,34.2
2009-03-05,30.0,7.5,0.0,81.2,46.1
2009-03-06,30.2,9.6,0.0,85.6,47.6
2009-03-07,30.1,9.6,0.0,87.1,35.0
2009-03-08,29.5,9.0,0.0,70.9,33.6
2009-03-09,23.2,8.0,0.0,67.9,36.5
2009-03-10,28.1,7.0,0.0,61.3,28.0
2009-03-11,27.7,5.5,0.0,68.8,25.7
2009-03-12,30.4,5.0,0.0,63.9,34.1
2009-03-13,28.5,5.6,0.0,66.4,38.3
2009-03-14,29.6,7.2,0.0,73.6,42.4
2009-03-15,25.5,10.2,0.0,71.8,52.0
2009-03-16,27.5,8.5,0.0,81.7,43.1
2009-03-17,29.0,7.1,0.0,73.3,33.0
2009-03-18,26.8,7.3,0.0,67.3,44.1
2009-03-19,28.5,6.6,0.6,81.5,43.2
2009-03-20,27.0,9.0,0.0,66.1,80.4
2009-03-21,27.5,8.3,1.0,76.8,67.7
2009-03-22,26.5,10.5,0.3,87.0,74.1
2009-03-23,28.5,7.6,0.2,83.7,50.9
2009-03-24,28.5,9.1,0.0,77.1,50.3
2009-03-25,28.8,10.0,0.0,70.2,58.5
2009-03-26,23.4,11.3,0.0,65.7,56.5
2009-03-27,25.6,8.4,0.0,69.8,60.2
2009-03-28,28.0,9.8,0.0,67.3,50.1
2009-03-29,27.6,11.2,0.1,85.4,51.1
2009-03-30,27.3,10.1,18.9,89.0,54.2
2009-03-31,27.9,9.5,7.3,85.4,80.3
2009-04-01,26.8,10.5,11.0,93.4,63.5
2009-04-02,27.8,13.0,0.0,70.3,69.1
2009-04-03,29.2,13.3,0.0,86.5,58.6
2009-04-04,30.0,7.9,1.2,80.8,61.8
2009-04-05,30.0,13.7,0.0,72.2,55.6
2009-04-06,29.2,13.6,0.0,73.3,63.4
2009-04-07,29.9,13.4,0.0,69.4,41.3
2009-04-08,30.4,12.0,0.0,50.5,37.6
2009-04-09,30.6,14.2,0.0,53.5,42.3
2009-04-10,29.3,10.3,0.9,61.9,37.6
2009-04-11,30.3,10.2,0.0,56.0,42.8
2009-04-12,30.9,11.9,0.0,68.5,38.0
2009-04-13,30.8,13.6,0.0,69.4,45.0
2009-04-14,31.8,16.5,0.0,71.0,58.6
2009-04-15,33.0,16.0,0.0,72.1,46.8
2009-04-16,33.7,16.2,0.0,63.8,52.7
2009-04-17,33.5,14.3,0.0,62.3,41.6
2009-04-18,32.5,11.7,5.5,77.2,35.1
2009-04-19,31.4,13.2,0.0,58.1,46.7
2009-04-20,31.6,16.0,0.0,63.8,51.7
2009-04-21,32.8,17.0,0.0,71.8,51.9
2009-04-22,33.4,14.2,2.7,81.1,21.5
2009-04-23,33.2,13.4,0.0,47.7,30.5
2009-04-24,35.2,12.4,0.0,44.7,25.9
2009-04-25,33.2,11.5,0.0,43.2,31.9
2009-04-26,32.9,13.3,0.0,52.7,31.0
2009-04-27,33.2,12.5,0.0,51.8,35.1
2009-04-28,32.0,13.2,0.0,50.5,34.8
2009-04-29,32.0,13.8,0.0,64.6,44.2
2009-04-30,31.4,16.4,0.0,71.3,70.6
2009-05-01,31.1,16.0,0.0,74.3,59.7
2009-05-02,33.0,19.3,0.0,76.0,58.4
2009-05-03,29.8,14.3,10.0,93.7,62.8
2009-05-04,30.0,15.0,3.0,71.8,68.7
2009-05-05,31.4,15.0,11.5,72.6,49.7
2009-05-06,31.4,13.0,1.4,61.2,38.7
2009-05-07,33.0,14.2,0.0,57.1,30.8
2009-05-08,33.5,15.0,0.0,50.9,26.9
2009-05-09,33.1,14.0,0.0,44.1,34.8
2009-05-10,32.1,15.3,0.0,58.3,51.4
2009-05-11,26.2,14.7,7.7,93.1,87.9
2009-05-12,27.5,14.0,16.5,73.9,60.1
2009-05-13,25.7,12.6,4.5,90.3,62.1
2009-05-14,29.0,12.2,5.7,66.9,61.9
2009-05-15,27.4,14.6,0.0,69.2,83.2
2009-05-16,28.2,15.3,1.6,67.5,62.3
2009-05-17,28.6,17.4,0.9,85.4,60.2
2009-05-18,29.9,17.4,0.0,76.7,63.1
2009-05-19,32.8,18.4,0.0,71.2,54.7
2009-05-20,29.0,19.9,0.0,87.5,50.5
2009-05-21,30.4,18.0,0.0,66.5,75.1
2009-05-22,27.5,19.0,6.5,77.3,67.6
2009-05-23,28.0,18.0,0.5,71.7,62.3
2009-05-24,29.9,16.6,0.0,75.2,59.7
2009-05-25,23.5,18.0,1.0,75.0,89.3
2009-05-26,23.4,17.0,37.8,96.2,78.8
2009-05-27,27.7,17.0,8.2,91.0,58.4
2009-05-28,28.0,16.6,0.0,69.9,56.2
2009-05-29,27.6,15.5,8.8,77.1,56.4
2009-05-30,28.8,17.6,0.0,74.5,75.4
2009-05-31,24.0,16.5,6.4,97.0,62.0
2009-06-01,28.5,16.3,0.0,70.1,58.2
2009-06-02,30.2,16.2,0.0,67.6,71.7
2009-06-03,28.7,17.0,0.0,75.8,69.6
2009-06-04,28.8,18.4,4.0,82.1,69.7
2009-06-05,29.0,19.9,23.5,80.6,76.3
2009-06-06,28.5,18.6,12.5,91.0,66.7
2009-06-07,31.9,17.0,0.0,72.3,54.2
2009-06-08,32.2,17.7,0.0,69.7,33.8
2009-06-09,31.8,16.6,0.0,68.6,37.9
2009-06-10,31.9,15.8,0.0,63.2,41.8
2009-06-11,31.1,18.0,0.0,69.0,50.0
2009-06-12,31.2,19.0,1.9,79.2,80.2
2009-06-13,30.7,19.0,3.3,75.0,60.4
2009-06-14,31.5,18.5,0.0,76.7,79.6
2009-06-15,32.0,18.5,0.0,67.8,53.0
2009-06-16,32.6,19.5,0.0,70.9,44.4
2009-06-17,33.6,18.8,0.0,58.7,50.1
2009-06-18,33.1,18.0,0.0,72.5,56.1
2009-06-19,32.1,19.0,0.0,61.5,58.9
2009-06-20,34.2,19.3,0.0,63.3,52.2
2009-06-21,33.5,21.4,0.0,70.0,55.5
2009-06-22,31.7,20.1,2.0,80.4,72.3
2009-06-23,28.0,20.3,0.0,79.2,71.0
2009-06-24,29.8,20.3,0.0,91.4,53.2
2009-06-25,31.5,20.2,0.0,69.7,89.4
2009-06-26,29.8,21.2,47.3,94.8,67.4
2009-06-27,26.5,20.6,9.5,90.0,89.9
2009-06-28,25.5,21.0,2.5,91.5,82.5
2009-06-29,30.0,20.4,9.0,81.1,83.9
2009-06-30,27.4,20.4,9.5,85.7,89.9
2009-07-01,26.0,20.2,39.5,94.8,84.1
2009-07-02,29.5,20.1,10.2,93.0,78.1
2009-07-03,30.0,20.2,0.0,83.8,73.2
2009-07-04,30.3,20.3,0.0,91.3,76.5
2009-07-05,30.3,19.5,7.2,77.6,82.9
2009-07-06,30.3,20.5,4.6,93.1,81.8
2009-07-07,30.5,21.0,30.6,92.1,79.0
2009-07-08,31.4,21.4,7.8,79.8,76.5
2009-07-09,31.6,21.0,0.0,83.9,64.4
2009-07-10,31.0,20.6,0.0,70.6,73.1
2009-07-11,29.2,22.0,1.7,87.0,91.7
2009-07-12,25.3,20.8,5.0,93.1,94.9
2009-07-13,30.4,20.0,21.8,80.1,83.2
2009-07-14,31.4,20.6,0.0,85.6,92.0
2009-07-15,31.4,21.3,7.6,95.7,81.1
2009-07-16,30.4,21.4,0.0,84.7,68.8
2009-07-17,31.2,20.5,0.2,80.6,71.4
2009-07-18,31.4,21.8,0.0,84.3,83.6
2009-07-19,31.4,20.5,14.4,79.7,93.7
2009-07-20,31.8,20.2,8.1,77.2,66.4
2009-07-21,31.0,21.0,0.6,79.6,74.7
2009-07-22,30.2,20.6,2.1,88.3,84.3
2009-07-23,30.4,20.0,1.2,88.3,73.1
2009-07-24,29.6,22.0,0.0,95.9,76.2
2009-07-25,31.5,20.6,0.0,71.0,66.2
2009-07-26,28.3,21.4,11.5,77.3,83.9
2009-07-27,25.1,20.0,59.2,96.5,76.9
2009-07-28,28.0,19.6,76.5,96.4,79.3
2009-07-29,25.6,20.5,1.2,85.0,81.3
2009-07-30,29.6,20.6,10.3,96.5,65.7
2009-07-31,29.5,20.4,5.0,92.3,86.8
2009-08-01,29.5,20.3,29.2,87.0,74.5
2009-08-02,31.7,21.4,0.0,77.4,80.6
2009-08-03,31.6,21.0,0.0,84.8,84.1
2009-08-04,30.2,21.0,0.0,80.7,71.7
2009-08-05,29.6,22.2,2.2,88.8,81.2
2009-08-06,27.6,21.0,2.8,86.2,94.7
2009-08-07,27.6,20.2,24.2,98.2,70.0
2009-08-08,30.5,21.6,4.1,87.1,88.5
2009-08-09,30.9,20.6,0.2,86.2,76.4
2009-08-10,28.3,21.5,1.8,89.4,77.5
2009-08-11,30.8,21.0,23.0,88.5,77.7
2009-08-12,29.6,20.5,14.4,96.6,71.8
2009-08-13,29.6,21.7,58.7,93.2,72.1
2009-08-14,26.0,21.0,4.4,93.2,81.5
2009-08-15,29.3,20.0,5.0,86.0,88.5
2009-08-16,27.2,20.5,3.5,87.4,88.6
2009-08-17,26.5,20.0,57.3,84.0,82.4
2009-08-18,27.8,20.5,6.2,89.8,90.0
2009-08-19,30.1,20.1,21.0,88.2,65.5
2009-08-20,27.3,20.5,17.7,92.2,74.2
2009-08-21,30.2,19.2,8.0,88.1,68.2
2009-08-22,31.0,18.8,0.0,85.0,67.0
2009-08-23,27.5,20.2,0.0,86.8,81.4
2009-08-24,25.0,20.5,30.3,94.7,78.3
2009-08-25,28.5,19.4,6.5,82.0,76.9
2009-08-26,28.6,19.0,14.3,81.0,86.9
2009-08-27,29.8,20.0,4.1,87.3,94.7
2009-08-28,29.8,19.7,28.2,91.4,69.6
2009-08-29,31.3,20.7,0.0,89.9,80.9
